level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	701	-1	
2	1	1	0	0	0	115	236	2243	450	-1	
3	1	1	1	0	0	115	236	2243	450	-1	
4	1	1	1	1	0	115	236	2174	122	-1	
5	1	1	1	1	1	115	236	58	122	34.068588	Li
5	1	1	1	1	2	231	241	130	69	0.000000	bbl
5	1	1	1	1	3	402	236	316	122	23.938568	ae
5	1	1	1	1	4	981	236	397	122	46.772423	LIL.
5	1	1	1	1	5	1433	241	91	69	25.710129	PAS
5	1	1	1	1	6	1554	237	32	94	59.071445	|
5	1	1	1	1	7	1627	241	142	69	29.603966	«ARR
5	1	1	1	1	8	1812	237	40	94	21.570297	|
5	1	1	1	1	9	1893	241	113	69	0.000000	RRRIRR
5	1	1	1	1	10	2047	237	56	94	44.848793	|
5	1	1	1	1	11	2145	241	144	69	0.000000	PIRRRIR
4	1	1	1	2	0	853	409	1085	45	-1	
5	1	1	1	2	1	853	409	90	28	96.880615	Total
5	1	1	1	2	2	957	409	144	28	96.934555	Without
5	1	1	1	2	3	1112	410	72	27	96.994827	VAT
5	1	1	1	2	4	1649	395	37	63	8.884964	Las
5	1	1	1	2	5	1701	395	32	63	40.310402	pe
5	1	1	1	2	6	1751	420	62	25	40.604736	Cust
5	1	1	1	2	7	1825	411	113	43	0.000000	gllan
4	1	1	1	3	0	856	465	1501	71	-1	
5	1	1	1	3	1	856	485	156	28	96.161682	Discount
5	1	1	1	3	2	1787	480	59	44	55.573048	le
5	1	1	1	3	3	1856	480	82	44	0.000000	gucall
5	1	1	1	3	4	1959	465	398	71	53.263016	|
4	1	1	1	4	0	854	560	1084	36	-1	
5	1	1	1	4	1	854	561	71	27	96.891998	VAT
5	1	1	1	4	2	936	560	89	29	96.715340	Total
5	1	1	1	4	3	1042	561	72	28	96.859619	15%
5	1	1	1	4	4	1642	562	110	25	0.000000	UiLcnall
5	1	1	1	4	5	1764	562	76	31	24.873238	dail!
5	1	1	1	4	6	1853	567	34	28	48.073139	das
5	1	1	1	4	7	1888	568	50	28	43.330978	pun
4	1	1	1	5	0	853	615	1505	71	-1	
5	1	1	1	5	1	853	635	90	28	95.374786	Total
5	1	1	1	5	2	957	635	81	28	96.942238	With
5	1	1	1	5	3	1052	636	71	27	95.880074	VAT
5	1	1	1	5	4	1137	635	29	28	95.880074	in
5	1	1	1	5	5	1181	636	70	27	96.903595	SAR
5	1	1	1	5	6	1622	637	107	34	43.219982	ual!
5	1	1	1	5	7	1741	637	72	32	42.410667	ald
5	1	1	1	5	8	1825	638	113	38	0.000000	pyana!!
